CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,2022-01-04 20:25:07 UTC,,,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,2022-01-04 20:23:50 UTC,,try this search,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,2022-01-04 20:22:52 UTC,,we have a couple! https://careers.microsoft.com/i/us/en/job/1170302/Principal-Product-Manager,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-01-04 20:01:48 UTC,,But could not find any openings for that level ,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-01-04 20:01:19 UTC,,Hi Peter. I see that it’s a senior position. I’ve around 8 years of experience as a Product Owner/Product Manager and 12 YOE in total. Although I don’t have direct people management experience but have lead team of BSAs and PMs. I can share my resume for your reference. I am actually looking to apply to Principal PM roles ,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,2022-01-04 19:52:13 UTC,,"This is a very senior position, have you pm experience?",INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-01-04 19:29:18 UTC,,Hi Peter. Happy New Year. Hope you had a great new year. I saw you post about open positions. I’m really interested in the below position.  https://careers.microsoft.com/us/en/job/1167519/Principal-Group-Program-Manager ,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-07-21 21:03:43 UTC,,I can you send you my resume for reference.,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-07-21 21:03:19 UTC,,Hi Peter. Hope you are doing well. I saw a job opening in Conversational AI space at Microsoft. I’m interested in applying and I think I could be a good fit. Could you please help with the referral. Below is the position.   Please let me know. Thanks.  https://www.linkedin.com/jobs/view/2600647949/,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-28 18:45:25 UTC,,"Hi Peter. I reached out to Curtis, he said he has moved to LinkedIn starting this week. Do you have any other contacts I can work with. Please let me know. Thanks.  Subasis Samal",INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,2021-05-28 14:45:13 UTC,,No problem,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-27 17:10:25 UTC,,Will do. Thanks a lot for your help. ,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,2021-05-27 11:18:35 UTC,,Try reaching out to @curtis berryman! Also check out careers portal for the term bot framework,INBOX
2-Zjc1NGNiODctNjg4Mi00NzVkLWIxY2ItMzY5YThmM2M4ZTExXzAxMA==,,subasis samal,https://www.linkedin.com/in/subasis-samal-42b8a791,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-27 03:33:47 UTC,,"Hi Peter. Thanks a lot for accepting my connect request. Hope you are doing well. I’ve been applying to positions at Microsoft for some time in the Contact Center/ Conversational space. But have not been hearing back from recruiters. I was wondering if you could point me in the right direction or at least put in touch with a recruiter, I’ll really appreciate it. I can send you my resume for review if you need. Please let me know. Thanks. Subasis Samal",INBOX
2-OTc2Y2E4NTAtOTgxZC00ZGY1LWI1MWYtYTQ2Y2U5YTVmYjVlXzAxMA==,"Urgent Role : Conversational Engineer @ Dallas, TX :: Contract / Fulltime",Shivam S.,https://www.linkedin.com/in/shivam-s-b07a2a110,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-04-09 16:46:53 UTC,"Follow Up - Conversational Engineer @ Dallas, TX :: Contract / Fulltime","Hi Peter, Did you get a chance to look over the below job description?  If you are interested in the job role, please share your updated resume and let me know the best time to call you.  Shivam Saxena Senior Executive - Talent Acquisition Phone: +1 408-404-3311 Ext: 9164 shivam.saxena@photon.com www.photon.com",INBOX
2-OTc2Y2E4NTAtOTgxZC00ZGY1LWI1MWYtYTQ2Y2U5YTVmYjVlXzAxMA==,"Urgent Role : Conversational Engineer @ Dallas, TX :: Contract / Fulltime",Shivam S.,https://www.linkedin.com/in/shivam-s-b07a2a110,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-04-06 16:46:54 UTC,"Urgent Role : Conversational Engineer @ Dallas, TX :: Contract / Fulltime","Hi Peter, Hope you are doing well.  I have one urgent role of Conversational Engineer @ Dallas, TX. Below is the job description. Please go through it and let me know if you are comfortable with the role.  Job Title : Conversational Engineer Location : Dallas, TX Job Type : Contract / Fulltime  Must have: Experience working with NLP and Machine Learning Expert experience working with GenAI and LLM tools (i.e. GPT, BERT) Tangible experience working with ETL, relational databases, NoSQL or MongoDB. Worked on Vertex AI and good experience on Voice AI conversation or similar AI technologies 5+ on Python Nuance IVR/Microsoft or similar tools  Shivam Saxena Senior Executive - Talent Acquisition Phone: +1 408-404-3311 Ext: 9164 shivam.saxena@photon.com www.photon.com",INBOX
2-MzNhNzNiMmEtYjljMC00N2FhLWExOWItMGQ0YmViNzRlZjZiXzAxMA==,,Sophia Miller,https://www.linkedin.com/in/sophia-millerabm,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-04-09 12:18:04 UTC,,"Hi Peter, Did you receive my message? Would it interest you to talk?",INBOX
2-MzNhNzNiMmEtYjljMC00N2FhLWExOWItMGQ0YmViNzRlZjZiXzAxMA==,,Sophia Miller,https://www.linkedin.com/in/sophia-millerabm,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-25 18:48:26 UTC,,"Hi Peter,  I hope you're well. Quick update on how GenAI is enhancing customer experience (CX):  Forrester predicts that GenAI will drive a significant leap in CX in 2024 by tackling cost & bandwidth issues. But there's a catch: people prefer human interaction. Gartner sees a solution: by 2025, text-to-video realistic GenAI Avatars will lead 70% of digital communications (info attached).  If you are exploring this direction, I’d love to schedule a chat and demo what D-ID can offer.  Worth a chat?  Best, Sophia  https://www.linkedin.com/posts/sophia-millerabm_enhancing-customer-experience-with-generative-activity-7175864385402286080-dsot/",INBOX
2-MzNhNzNiMmEtYjljMC00N2FhLWExOWItMGQ0YmViNzRlZjZiXzAxMA==,,Sophia Miller,https://www.linkedin.com/in/sophia-millerabm,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-07 09:58:58 UTC,,"Hi Peter, Did you receive my messages? would it interest you to learn how D-ID's NUI can benefit Microsoft?",INBOX
2-MzNhNzNiMmEtYjljMC00N2FhLWExOWItMGQ0YmViNzRlZjZiXzAxMA==,,Sophia Miller,https://www.linkedin.com/in/sophia-millerabm,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-02 08:17:40 UTC,,"Hi Peter,  Just circling back on my previous message about D-ID NUI tech. Companies in sector like Microsoft’s are leveraging it to enhance customer engagement at scale – to give you more context, watch this short video demo: https://bit.ly/3TT68g4   I'd love to discuss how this could benefit your team specifically. Are you open for a quick call next week? Please let me know your availability, and I'll arrange everything.  Thanks, Sophia",INBOX
2-MzNhNzNiMmEtYjljMC00N2FhLWExOWItMGQ0YmViNzRlZjZiXzAxMA==,,Sophia Miller,https://www.linkedin.com/in/sophia-millerabm,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-01-28 06:11:54 UTC,,"Hi Peter  Thanks for connecting! I’m reaching out following Gartner’s predictions that by 2025, AI avatars will drive 70% of digital communications.  If you are exploring this direction, I’d love to schedule a chat and demo what D-ID can offer.   In short, D-ID’s AI based Natural User Interface (NUI) offers a more engaging, conversational and natural interface. It can appear in any form, speak in any language and scale infinitely while staying personalized.   Worth a chat?  Best, Sophia",INBOX
2-MzNhNzNiMmEtYjljMC00N2FhLWExOWItMGQ0YmViNzRlZjZiXzAxMA==,,Sophia Miller,https://www.linkedin.com/in/sophia-millerabm,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-01-24 15:23:39 UTC,,"Hi Peter, let's connect to explore how generative AI can enhance customer experiences",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-04-01 16:21:19 UTC,,"Ok, thank you, I appreciate that.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2024-04-01 16:20:30 UTC,,"Hello! Im not aware of anything atm, but if there is anything on the careers page that looks intesting, let me know and im glad to sponsor.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-04-01 16:09:47 UTC,,"Hey, hope you’re doing well! Do you know if there are any Product openings within the Copilot or related teams at msft? Not for myself, but I have a connection who was most recently a senior PM at AT&T, working on AI and modeling for IVR, VAs and other related products. I think that would translate well into our line of work.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-03-16 21:28:56 UTC,,You got this!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-03-16 20:38:51 UTC,,"Thanks for shilling my post yet again. One day, I’ll be able to stop making these posts 😂",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-03-08 16:41:30 UTC,,"yea will let you know! Good luck on the callback! Glad the kiddo is on the mend,",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-03-08 16:41:05 UTC,,"Sure, I don’t have a ton of full stack dev experience, but I can certainly take a look to see if it would be a fit. I appreciate you thinking of me.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-03-08 16:40:15 UTC,,I have a bunch of freineds over there in us digital it sounds great,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-03-08 16:40:02 UTC,,Ah im glad to hear both of those - someone was asking me about full stack for an ai company I can forward you the details if they get back to me with them,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-03-08 16:33:14 UTC,,"Job search has taken a bit of a back burner last couple weeks - my son’s been in the hospital the last two weeks fighting a blood infection. He’s on the mend, though.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-03-08 16:32:24 UTC,,"Hey, thanks for checking in. It’s kinda slow going. I have a final interview with the US Digital Service, but their process is painfully slow. Interview is scheduled for end of March. Had a couple recruiters reach out this week, so we’ll see if those go anywhere.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-03-08 16:24:51 UTC,,Hey man hows the search going?,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-01-25 21:40:49 UTC,,Thanks. I appreciate that.,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-01-25 21:40:26 UTC,,good good! You know im around as a reference if you need it,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-01-25 21:40:12 UTC,,"I do have an interview tomorrow, and two next week.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-01-25 21:40:08 UTC,,ooff that was me in 2017,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-01-25 21:39:56 UTC,,"Hah. I think I’m approaching 200 applications submitted. I’ve had plenty of interviews, just no offers.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-01-25 21:38:22 UTC,,i would apply to stuff i didnt even want just to get a free interview to burn,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2023-01-25 21:38:04 UTC,,The bright side is youll become a pro about talking about yourself :D,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2023-01-25 21:36:22 UTC,,Thanks for sharing my post. Yet again. One day one of these interviews will stick!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-11-28 23:03:07 UTC,,Im not sure that they are,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-11-28 22:53:24 UTC,,"Sweet, I’ll check them out. Do you know if they’re hiring Product roles? They don’t seem to have any listings on LinkedIn.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-11-28 22:37:40 UTC,,These are cool folks!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-11-11 16:27:05 UTC,,"I applied to a number of positions over the last couple weeks, just to have the company do an RIF and close their open reqs. It's a bloodbath.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-11-11 16:26:40 UTC,,"I know, everyone and their brother is getting laid off now. It's going to be a very competitive job market out there.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-11-11 16:25:50 UTC,,Ugh people are going to be out of pocket now,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-11-11 16:04:36 UTC,,"I appreciated that they wrote ""we've enjoyed getting to know you"" in the rejection email when I didn't even get an interview 😂",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-11-11 16:04:10 UTC,,One of the Senior PM roles I applied to turned me down. Still waiting on the other one.,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-28 19:05:02 UTC,,rude,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-28 19:04:18 UTC,,"kept us on payroll till Nov 1 (so I have insurance for Nov), plus a month of severance",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-28 19:03:52 UTC,,basically a month,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-28 19:03:39 UTC,,any severance?,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-28 19:03:26 UTC,,gross,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-28 19:00:59 UTC,,"CEO sent out a global email announcing the layoff, 45 mins later, my access to everything was shut off.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-28 19:00:28 UTC,,"Was kinda rough at Khoros. They went into a hiring freeze and assured us layoffs weren't on the table yet, then did a 10% layoff out of nowhere.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-28 18:59:28 UTC,,"Yeah, it's kinda tough. A lot of companies are laying off and/or in hiring freezes.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-28 18:58:56 UTC,,They just told us we cant even reload roles from people who left the company rn,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-28 18:58:35 UTC,,Ah thanks for the update,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-28 18:50:23 UTC,,"Was turned down for the Principal role, though I'm not shocked. The other two roles are still open, but haven't heard back yet.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-25 01:28:33 UTC,,I’ll let you know if I hear of anything else.,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-25 01:28:20 UTC,,Awesome,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-25 01:08:29 UTC,,"All three submitted, and it shows me in the candidate portal that you referred them. Thank you again! It's very much appreciated.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 22:10:11 UTC,,Good luck!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-24 21:53:27 UTC,,Thank you! I’ll put the applications through shortly. I really appreciate it.,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:47:46 UTC,,"We will send them an email with information on how to apply directly to the job. If they are interested in this opportunity, they must submit an application to be considered. If they meet the required qualifications of the position, their resume can be reviewed by our recruiting team.   Recommended Actions:  Ensure your referred candidate completes their application so they can be considered, instructions on how to apply are provided in the email we sent to them.  Advise that they opt into sharing their application status with you. Directions on how to do this will be included in their email. If they chose not to share their status, we will be unable to keep you updated on their application through the career site referral center.  Advise them on the Microsoft culture and Recruiting Process (How we hire | Microsoft Careers)",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:47:23 UTC,,but feel free to also apply for those jobs,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:47:17 UTC,,You might get some emails now,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:47:09 UTC,,Ok dude i put you in the hopper!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:44:31 UTC,,I got it,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-24 21:44:04 UTC,,ricky.merrefield@gmail.com  I live in the Atlanta area now. Strongly prefer to be remote.,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:42:25 UTC,,and current location,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 21:42:11 UTC,,whats your email?,INBOX
